Experiment,         worklat,       value,     chindex,     chlabel,        bini,                         binlabel,grammar,word_type,ERPset,ID,Accuracy,subjectID,reading_speed,comprehension_score,Experiment,Sex,Age,Years of Formal Education,Occupation,Vividness,Control
,  [600.0  800.0],7.443,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],14.084,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],6.899,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],5.934,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],5.888,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],10.665,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],3.638,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],0.197,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],7.317,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],5.408,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.235,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],1.738,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],2.108,4,          CZ,1,  Correct_Verb_in_Correct_Pronoun,good,verb,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],4.758,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.178,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],4.371,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],9.254,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],8.835,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],5.551,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],5.958,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],4.797,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],13.069,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],4.354,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.336,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],4.492,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],-1.052,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],1.565,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],2.018,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],2.125,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],4.711,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],8.612,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],7.299,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],14.032,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],8.029,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],4.406,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],2.634,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],2.993,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],7.627,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],3.465,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],5.794,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],3.952,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],3.071,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],8.549,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],11.948,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],2.939,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.918,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],5.485,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],6.714,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],7.54,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],0.422,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],9.22,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],4.583,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],1.212,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],1.201,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],1.281,13,          F3,1,  Correct_Verb_in_Correct_Pronoun,good,verb,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],3.359,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],0.349,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],4.323,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],3.977,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],4.913,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],5.356,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],5.77,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],2.005,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],9.16,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],2.927,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.876,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],4.718,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],0.131,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],0.777,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],1.234,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],0.179,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],3.127,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],10.125,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],8.444,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],12.053,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],4.862,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],6.697,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],1.627,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],1.514,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],6.434,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],-0.074,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],4.596,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],6.144,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],1.674,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],8.067,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],11.678,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],3.409,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.769,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],2.596,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],6.095,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],4.55,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],-1.421,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],4.981,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],4.384,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],-0.199,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],-0.282,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],0.424,14,          F4,1,  Correct_Verb_in_Correct_Pronoun,good,verb,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],3.109,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.404,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],6.402,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],8.369,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],6.296,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],4.802,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],4.443,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],6.781,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],8.319,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],4.42,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.957,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],4.426,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],-0.602,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],3.042,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],2.855,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],0.69,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],3.499,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],7.175,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],4.479,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],11.643,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],8.915,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],3.59,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],1.247,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],2.83,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],6.438,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],6.48,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],9.471,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],3.354,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],1.08,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],7.177,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],9.885,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],0.744,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],2.318,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],5.36,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],3.444,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],6.784,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],2.723,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],8.307,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],5.31,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.419,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],0.826,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],1.104,6,          F7,1,  Correct_Verb_in_Correct_Pronoun,good,verb,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],2.34,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],1.14,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],3.642,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],2.596,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],3.796,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],4.441,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],5.973,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],2.212,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],6.639,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],-0.797,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],2.595,7,          F8,1,  Correct_Verb_in_Correct_Pronoun,good,verb,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
